venue_name,match_id,match_home_team,match_away_team,match_date,match_local_time,match_attendance,match_round,match_home_team_goals,match_home_team_behinds,match_home_team_score,match_away_team_goals,match_away_team_behinds,match_away_team_score,match_margin,match_winner,match_weather_temp_c,match_weather_type,player_id,player_first_name,player_last_name,player_height_cm,player_weight_kg,player_is_retired,player_team,guernsey_number,kicks,marks,handballs,disposals,effective_disposals,disposal_efficiency_percentage,goals,behinds,hitouts,tackles,rebounds,inside_fifties,clearances,clangers,free_kicks_for,free_kicks_against,brownlow_votes,contested_possessions,uncontested_possessions,contested_marks,marks_inside_fifty,one_percenters,bounces,goal_assists,time_on_ground_percentage,afl_fantasy_score,supercoach_score,centre_clearances,stoppage_clearances,score_involvements,metres_gained,turnovers,intercepts,tackles_inside_fifty,contest_def_losses,contest_def_one_on_ones,contest_off_one_on_ones,contest_off_wins,def_half_pressure_acts,effective_kicks,f50_ground_ball_gets,ground_ball_gets,hitouts_to_advantage,hitout_win_percentage,intercept_marks,marks_on_lead,pressure_acts,rating_points,ruck_contests,score_launches,shots_at_goal,spoils,subbed,player_position,date
GIANTS Stadium,16781,Greater Western Sydney,Gold Coast,20/07/2024,13:45:00,0,19,14,5,89,6,14,50,39,Greater Western Sydney,17,WINDY,12631,Charlie,Ballard,196,0,FALSE,Gold Coast,10,9,5,4,13,10,77,0,0,0,2,4,2,0,2,0,2,0,7,7,3,0,8,0,0,92,52,NA,0,0,4,337,6,11,0,0,1,0,0,6,6,0,3,0,0,5,0,8,12.3,0,4,0,7,NA,HFFR,20/07/2024
GIANTS Stadium,16781,Greater Western Sydney,Gold Coast,20/07/2024,13:45:00,0,19,14,5,89,6,14,50,39,Greater Western Sydney,17,WINDY,12635,Isaac,Cumming,188,0,FALSE,Greater Western Sydney,13,4,3,2,6,4,67,0,0,0,2,0,2,1,1,0,0,0,3,5,0,0,2,0,0,26,33,NA,0,1,2,128,3,1,0,0,0,0,0,3,2,0,1,0,0,0,1,4,1.5,0,1,0,0,NA,WR,20/07/2024
GIANTS Stadium,16781,Greater Western Sydney,Gold Coast,20/07/2024,13:45:00,0,19,14,5,89,6,14,50,39,Greater Western Sydney,17,WINDY,12658,Wil,Powell,188,0,FALSE,Gold Coast,27,11,6,8,19,16,84,0,0,0,2,2,2,0,0,1,0,0,4,13,0,0,6,1,0,85,76,NA,0,0,5,438,3,7,0,0,2,0,0,9,10,0,3,0,0,3,0,13,12.1,0,2,0,5,NA,FB,20/07/2024
GIANTS Stadium,16781,Greater Western Sydney,Gold Coast,20/07/2024,13:45:00,0,19,14,5,89,6,14,50,39,Greater Western Sydney,17,WINDY,12663,Brent,Daniels,172,0,FALSE,Greater Western Sydney,16,13,5,5,18,12,67,2,0,0,4,0,6,3,1,1,0,0,5,12,0,2,1,0,0,85,93,NA,0,3,6,400,2,0,2,0,0,0,0,8,8,1,3,0,0,0,2,28,14.5,0,0,2,0,NA,HFFL,20/07/2024
GIANTS Stadium,16781,Greater Western Sydney,Gold Coast,20/07/2024,13:45:00,0,19,14,5,89,6,14,50,39,Greater Western Sydney,17,WINDY,12703,Jack,Lukosius,195,0,FALSE,Gold Coast,13,8,3,5,13,10,77,2,0,0,3,0,4,1,6,1,0,0,5,9,0,1,3,0,0,84,68,NA,0,1,7,240,3,1,2,0,0,1,0,2,5,2,3,0,0,0,2,11,8.8,0,0,3,1,NA,FPR,20/07/2024
GIANTS Stadium,16781,Greater Western Sydney,Gold Coast,20/07/2024,13:45:00,0,19,14,5,89,6,14,50,39,Greater Western Sydney,17,WINDY,12728,Ben,King,202,0,FALSE,Gold Coast,34,8,4,0,8,1,13,0,3,0,2,0,1,1,2,3,0,0,5,3,1,4,1,1,0,79,50,NA,0,1,4,176,2,0,1,0,0,3,2,0,1,1,2,0,0,0,1,11,-7.3,0,1,7,1,NA,FF,20/07/2024
GIANTS Stadium,16781,Greater Western Sydney,Gold Coast,20/07/2024,13:45:00,0,19,14,5,89,6,14,50,39,Greater Western Sydney,17,WINDY,12749,Connor,Idun,193,0,FALSE,Greater Western Sydney,39,9,7,18,27,26,96,0,0,0,1,5,0,1,1,0,0,0,10,16,0,0,5,1,0,100,88,NA,0,1,3,377,1,11,0,0,2,0,0,3,8,0,10,0,0,0,0,3,23.9,0,2,0,5,NA,BPL,20/07/2024
GIANTS Stadium,16781,Greater Western Sydney,Gold Coast,20/07/2024,13:45:00,0,19,14,5,89,6,14,50,39,Greater Western Sydney,17,WINDY,12766,Tom,Green,192,0,FALSE,Greater Western Sydney,12,18,4,16,34,22,65,0,0,0,7,4,4,5,8,0,2,0,10,23,0,0,2,0,0,83,120,NA,1,4,4,633,5,4,2,0,0,0,0,10,8,1,8,0,0,1,0,26,14.4,0,0,0,0,NA,C,20/07/2024
GIANTS Stadium,16781,Greater Western Sydney,Gold Coast,20/07/2024,13:45:00,0,19,14,5,89,6,14,50,39,Greater Western Sydney,17,WINDY,12767,Noah,Anderson,192,0,FALSE,Gold Coast,15,16,1,11,27,15,56,0,0,0,1,1,5,3,7,1,0,0,13,12,0,0,0,0,0,88,78,NA,2,1,4,461,10,7,0,0,0,0,0,9,6,2,9,0,0,0,0,23,14.5,0,2,1,0,NA,C,20/07/2024
GIANTS Stadium,16781,Greater Western Sydney,Gold Coast,20/07/2024,13:45:00,0,19,14,5,89,6,14,50,39,Greater Western Sydney,17,WINDY,12768,Connor,Budarick,175,0,FALSE,Gold Coast,35,6,0,10,16,11,69,0,0,0,5,3,2,1,1,1,0,0,6,11,0,0,1,0,0,81,59,NA,0,1,4,298,2,3,0,1,1,0,0,6,3,0,5,0,0,0,0,16,12.4,0,0,0,0,NA,INT,20/07/2024
GIANTS Stadium,16781,Greater Western Sydney,Gold Coast,20/07/2024,13:45:00,0,19,14,5,89,6,14,50,39,Greater Western Sydney,17,WINDY,12769,Matt,Rowell,180,0,FALSE,Gold Coast,18,11,1,9,20,10,50,0,1,0,1,3,5,6,9,1,3,0,11,10,0,0,1,0,1,71,51,NA,1,5,4,420,8,1,0,0,0,0,0,5,3,3,9,0,0,0,0,19,7.2,0,1,1,1,NA,INT,20/07/2024
GIANTS Stadium,16781,Greater Western Sydney,Gold Coast,20/07/2024,13:45:00,0,19,14,5,89,6,14,50,39,Greater Western Sydney,17,WINDY,12773,Toby,Bedford,179,0,FALSE,Greater Western Sydney,14,5,1,10,15,12,80,0,0,0,14,1,3,1,3,0,3,0,6,9,0,0,0,2,0,91,85,NA,0,1,4,206,2,1,0,0,0,0,0,16,3,2,6,0,0,0,0,35,13,0,1,0,0,NA,R,20/07/2024
GIANTS Stadium,16781,Greater Western Sydney,Gold Coast,20/07/2024,13:45:00,0,19,14,5,89,6,14,50,39,Greater Western Sydney,17,WINDY,12782,Lachie,Ash,188,0,NA,Greater Western Sydney,7,15,3,8,23,20,87,0,0,0,0,3,2,0,2,0,1,0,1,22,0,0,3,4,0,80,67,NA,0,0,4,412,5,2,0,1,2,0,0,3,12,0,1,0,0,0,0,6,6.6,0,0,0,2,NA,INT,20/07/2024
GIANTS Stadium,16781,Greater Western Sydney,Gold Coast,20/07/2024,13:45:00,0,19,14,5,89,6,14,50,39,Greater Western Sydney,17,WINDY,12822,Xavier,O'Halloran,187,0,NA,Greater Western Sydney,33,9,5,5,14,9,64,0,2,0,1,2,5,0,3,0,1,0,3,12,1,1,0,0,0,52,55,NA,0,0,4,396,3,1,0,0,0,1,1,4,5,0,2,0,0,0,0,10,0.5,0,0,2,0,NA,SUB,20/07/2024
GIANTS Stadium,16781,Greater Western Sydney,Gold Coast,20/07/2024,13:45:00,0,19,14,5,89,6,14,50,39,Greater Western Sydney,17,WINDY,12825,Sam,Flanders,183,0,NA,Gold Coast,3,19,7,24,43,34,79,0,0,0,2,1,7,9,4,3,0,0,11,32,0,0,0,0,1,84,137,NA,4,5,6,555,6,3,0,0,0,0,0,4,12,0,6,0,0,0,1,15,18.5,0,0,0,0,NA,RR,20/07/2024
GIANTS Stadium,16781,Greater Western Sydney,Gold Coast,20/07/2024,13:45:00,0,19,14,5,89,6,14,50,39,Greater Western Sydney,17,WINDY,12835,Jake,Riccardi,198,0,NA,Greater Western Sydney,26,5,5,4,9,7,78,1,0,7,0,1,1,1,2,0,1,0,5,4,3,1,0,0,1,73,48,NA,0,1,3,68,3,0,0,0,0,0,0,3,5,0,2,1,33.3,0,1,6,6.7,21,1,1,0,NA,CHF,20/07/2024
GIANTS Stadium,16781,Greater Western Sydney,Gold Coast,20/07/2024,13:45:00,0,19,14,5,89,6,14,50,39,Greater Western Sydney,17,WINDY,12845,Jack,Buckley,195,0,NA,Greater Western Sydney,44,15,7,8,23,19,83,0,0,0,3,5,1,1,3,0,0,0,10,10,0,0,4,2,0,97,94,NA,0,1,2,402,4,14,0,1,2,1,0,5,11,0,10,0,0,2,0,7,12.6,0,1,0,4,NA,FB,20/07/2024
GIANTS Stadium,16781,Greater Western Sydney,Gold Coast,20/07/2024,13:45:00,0,19,14,5,89,6,14,50,39,Greater Western Sydney,17,WINDY,12905,Kieren,Briggs,201,0,NA,Greater Western Sydney,32,7,2,7,14,11,79,0,0,25,3,0,2,3,2,1,0,0,8,6,0,0,3,0,2,74,79,NA,1,2,4,120,2,3,0,0,2,1,0,6,4,1,5,4,34.2,1,0,11,13.6,73,1,0,2,NA,RK,20/07/2024
GIANTS Stadium,16781,Greater Western Sydney,Gold Coast,20/07/2024,13:45:00,0,19,14,5,89,6,14,50,39,Greater Western Sydney,17,WINDY,12932,Joel,Jeffrey,192,0,NA,Gold Coast,40,3,0,4,7,5,71,0,0,0,0,1,1,0,1,0,0,0,1,5,0,0,0,0,0,48,17,NA,0,0,1,112,0,0,0,0,0,0,0,5,2,0,1,0,0,0,0,8,0.9,0,0,0,0,NA,HBFR,20/07/2024
GIANTS Stadium,16781,Greater Western Sydney,Gold Coast,20/07/2024,13:45:00,0,19,14,5,89,6,14,50,39,Greater Western Sydney,17,WINDY,12934,James,Peatling,186,0,NA,Greater Western Sydney,20,8,5,10,18,16,89,0,0,0,7,2,1,6,2,2,1,0,7,13,0,0,1,1,0,76,86,NA,4,2,3,222,2,1,0,0,0,0,0,14,7,0,4,0,0,1,0,27,13,0,2,0,0,NA,INT,20/07/2024
GIANTS Stadium,16781,Greater Western Sydney,Gold Coast,20/07/2024,13:45:00,0,19,14,5,89,6,14,50,39,Greater Western Sydney,17,WINDY,12970,Finn,Callaghan,192,0,NA,Greater Western Sydney,17,7,2,14,21,19,91,0,0,0,4,3,3,3,4,1,2,0,8,13,0,0,2,2,1,86,66,NA,1,2,4,277,3,3,0,0,0,0,0,12,6,1,6,0,0,0,0,20,15.8,0,2,0,1,NA,RR,20/07/2024
GIANTS Stadium,16781,Greater Western Sydney,Gold Coast,20/07/2024,13:45:00,0,19,14,5,89,6,14,50,39,Greater Western Sydney,17,WINDY,13019,Mac,Andrew,202,0,NA,Gold Coast,31,9,6,5,14,12,86,0,0,0,2,3,4,2,1,0,0,0,2,12,0,0,4,0,0,91,63,NA,0,2,2,357,3,6,0,0,0,0,0,10,7,0,2,0,0,4,0,17,9.7,0,1,0,2,NA,BPR,20/07/2024
GIANTS Stadium,16781,Greater Western Sydney,Gold Coast,20/07/2024,13:45:00,0,19,14,5,89,6,14,50,39,Greater Western Sydney,17,WINDY,13037,Bodhi,Uwland,188,0,NA,Gold Coast,32,10,5,5,15,9,60,0,0,0,1,5,3,1,1,1,1,0,2,13,0,0,3,0,0,84,57,NA,0,1,3,332,3,2,0,0,0,0,0,8,5,0,2,0,0,1,0,12,8.4,0,0,0,3,NA,CHB,20/07/2024
GIANTS Stadium,16781,Greater Western Sydney,Gold Coast,20/07/2024,13:45:00,0,19,14,5,89,6,14,50,39,Greater Western Sydney,17,WINDY,13050,Bailey,Humphrey,186,0,NA,Gold Coast,19,4,3,9,13,10,77,1,1,0,3,0,2,0,1,0,0,0,4,9,0,2,0,0,0,75,58,NA,0,0,5,163,1,3,1,0,0,1,0,6,2,0,4,0,0,0,2,19,6.9,0,1,2,0,NA,HFFL,20/07/2024
GIANTS Stadium,16781,Greater Western Sydney,Gold Coast,20/07/2024,13:45:00,0,19,14,5,89,6,14,50,39,Greater Western Sydney,17,WINDY,13051,Ned,Moyle,206,0,NA,Gold Coast,49,10,4,6,16,10,63,0,0,36,1,0,4,7,3,1,1,0,7,8,1,0,4,0,0,85,92,NA,2,5,2,260,3,3,0,0,1,2,0,6,5,0,2,9,43.9,2,0,10,17.2,82,2,0,3,NA,RK,20/07/2024
GIANTS Stadium,16781,Greater Western Sydney,Gold Coast,20/07/2024,13:45:00,0,19,14,5,89,6,14,50,39,Greater Western Sydney,17,WINDY,13054,Aaron,Cadman,195,0,NA,Greater Western Sydney,5,2,1,4,6,5,83,1,0,0,2,0,0,0,2,0,0,0,3,4,1,0,2,0,2,63,31,NA,0,0,5,74,1,0,1,0,0,1,0,2,2,0,1,0,0,0,0,9,2.1,0,0,1,1,NA,INT,20/07/2024
GIANTS Stadium,16781,Greater Western Sydney,Gold Coast,20/07/2024,13:45:00,0,19,14,5,89,6,14,50,39,Greater Western Sydney,17,WINDY,13089,Toby,McMullin,183,0,NA,Greater Western Sydney,31,2,0,5,7,7,100,1,0,0,1,0,1,1,0,0,0,0,4,3,0,0,0,0,0,78,26,NA,0,1,4,99,0,1,0,0,0,0,0,6,2,1,3,0,0,0,0,20,10.5,0,0,1,0,NA,HFFR,20/07/2024
GIANTS Stadium,16781,Greater Western Sydney,Gold Coast,20/07/2024,13:45:00,0,19,14,5,89,6,14,50,39,Greater Western Sydney,17,WINDY,13091,Lloyd,Johnston,184,0,NA,Gold Coast,38,3,3,3,6,1,17,0,2,0,3,0,1,0,2,2,0,0,4,4,1,3,1,0,0,76,40,NA,0,0,2,85,2,3,1,0,0,0,0,1,0,0,0,0,0,0,0,28,0.9,0,0,2,0,NA,HBFL,20/07/2024
GIANTS Stadium,16781,Greater Western Sydney,Gold Coast,20/07/2024,13:45:00,0,19,14,5,89,6,14,50,39,Greater Western Sydney,17,WINDY,13101,Harvey,Thomas,176,0,NA,Greater Western Sydney,28,5,3,6,11,7,64,1,0,0,2,0,1,0,2,1,0,0,5,7,0,2,1,0,1,79,51,NA,0,0,5,132,3,2,1,0,0,1,1,8,3,1,3,0,0,1,0,17,7.8,0,1,1,0,NA,INT,20/07/2024
GIANTS Stadium,16781,Greater Western Sydney,Gold Coast,20/07/2024,13:45:00,0,19,14,5,89,6,14,50,39,Greater Western Sydney,17,WINDY,13114,Jed,Walter,195,0,NA,Gold Coast,17,4,2,2,6,1,17,0,1,4,5,0,3,2,1,1,0,0,5,2,1,1,4,0,0,76,48,NA,1,1,1,134,1,0,4,0,1,1,0,2,1,1,2,1,33.3,0,0,17,1.8,12,0,1,3,NA,CHF,20/07/2024
GIANTS Stadium,16781,Greater Western Sydney,Gold Coast,20/07/2024,13:45:00,0,19,14,5,89,6,14,50,39,Greater Western Sydney,17,WINDY,13119,Sam,Clohesy,189,0,NA,Gold Coast,33,9,2,7,16,14,88,0,0,0,0,2,3,2,3,0,1,0,2,13,0,0,0,0,1,80,44,NA,0,2,2,279,2,1,0,1,1,0,0,5,7,1,2,0,0,0,0,13,3.8,0,0,0,0,NA,WR,20/07/2024
GIANTS Stadium,16781,Greater Western Sydney,Gold Coast,20/07/2024,13:45:00,0,19,14,5,89,6,14,50,39,Greater Western Sydney,17,WINDY,13120,Will,Graham,186,0,NA,Gold Coast,26,3,1,2,5,3,60,0,0,0,1,0,0,0,0,0,0,0,2,3,0,0,0,0,0,22,20,NA,0,0,1,34,1,1,0,0,0,0,0,5,1,0,2,0,0,0,1,8,2.3,0,0,0,0,NA,SUB,20/07/2024
GIANTS Stadium,16781,Greater Western Sydney,Gold Coast,20/07/2024,13:45:00,0,19,14,5,89,6,14,50,39,Greater Western Sydney,17,WINDY,13128,Darcy,Jones,175,0,NA,Greater Western Sydney,2,7,0,11,18,9,50,1,1,0,3,0,5,0,3,0,0,0,8,9,0,0,1,1,2,77,62,NA,0,0,5,412,5,1,1,0,0,0,0,6,5,2,7,0,0,0,0,19,12.9,0,0,2,0,NA,FPR,20/07/2024
GIANTS Stadium,16781,Greater Western Sydney,Gold Coast,20/07/2024,13:45:00,0,19,14,5,89,6,14,50,39,Greater Western Sydney,17,WINDY,13165,Joe,Fonti,189,0,NA,Greater Western Sydney,37,4,4,10,14,12,86,0,0,0,2,2,1,0,5,0,2,0,1,14,0,0,2,0,0,79,46,NA,0,0,2,177,2,4,0,0,0,0,0,6,4,0,1,0,0,1,1,8,5.3,0,1,0,1,NA,HBFR,20/07/2024
Marvel Stadium,16782,St Kilda,West Coast,20/07/2024,13:45:00,0,19,17,11,113,6,5,41,72,St Kilda,12,RAIN,11942,Jamie,Cripps,184,0,FALSE,West Coast,15,5,6,5,10,7,70,0,0,0,3,0,2,0,4,1,1,0,3,7,0,0,0,0,1,88,53,NA,0,0,1,138,4,1,0,0,0,0,0,3,2,0,2,0,0,0,1,14,5.3,0,0,0,0,NA,WR,20/07/2024
Marvel Stadium,16782,St Kilda,West Coast,20/07/2024,13:45:00,0,19,17,11,113,6,5,41,72,St Kilda,12,RAIN,12066,Bradley,Hill,182,0,FALSE,St Kilda,8,10,2,8,18,11,61,0,0,0,1,1,1,0,2,0,0,0,3,13,0,1,0,2,0,86,56,NA,0,0,5,268,3,3,1,0,0,0,0,2,5,1,3,0,0,1,1,9,1.7,0,0,0,0,NA,WL,20/07/2024
Marvel Stadium,16782,St Kilda,West Coast,20/07/2024,13:45:00,0,19,17,11,113,6,5,41,72,St Kilda,12,RAIN,12194,Jimmy,Webster,188,0,FALSE,St Kilda,29,10,7,7,17,16,94,0,0,0,0,2,1,0,0,0,0,0,6,12,0,0,2,2,0,81,65,NA,0,0,7,238,1,6,0,0,0,0,0,2,10,0,5,0,0,1,0,4,11.1,0,2,0,1,NA,HBFR,20/07/2024
Marvel Stadium,16782,St Kilda,West Coast,20/07/2024,13:45:00,0,19,17,11,113,6,5,41,72,St Kilda,12,RAIN,12294,Zak,Jones,182,0,FALSE,St Kilda,3,10,5,16,26,24,92,0,0,0,7,0,1,5,1,0,1,0,8,17,0,0,0,0,2,71,102,NA,3,2,10,143,2,4,0,0,0,0,0,10,8,1,7,0,0,0,0,21,17.5,0,3,0,0,NA,R,20/07/2024
Marvel Stadium,16782,St Kilda,West Coast,20/07/2024,13:45:00,0,19,17,11,113,6,5,41,72,St Kilda,12,RAIN,12307,Tim,Membrey,188,0,FALSE,St Kilda,28,18,10,5,23,14,61,5,0,0,7,0,5,0,8,2,0,0,11,12,3,4,2,0,2,85,154,NA,0,0,10,436,7,4,6,0,0,3,3,1,12,5,5,0,0,0,3,20,29,0,1,6,1,NA,FF,20/07/2024
Marvel Stadium,16782,St Kilda,West Coast,20/07/2024,13:45:00,0,19,17,11,113,6,5,41,72,St Kilda,12,RAIN,12321,Mason,Wood,192,0,FALSE,St Kilda,32,14,9,5,19,12,63,3,4,0,1,2,4,1,0,1,0,0,4,14,0,1,1,0,1,88,106,NA,0,1,12,338,0,0,1,0,0,1,0,0,8,3,3,0,0,0,3,16,10,0,0,7,1,NA,WR,20/07/2024
Marvel Stadium,16782,St Kilda,West Coast,20/07/2024,13:45:00,0,19,17,11,113,6,5,41,72,St Kilda,12,RAIN,12337,Jack,Sinclair,181,0,FALSE,St Kilda,35,17,7,14,31,22,71,0,0,0,2,3,5,4,6,2,0,0,17,15,0,1,5,0,1,85,110,NA,2,2,8,371,4,10,1,0,0,0,0,4,12,0,13,0,0,2,0,13,23.5,0,4,1,1,NA,C,20/07/2024
Marvel Stadium,16782,St Kilda,West Coast,20/07/2024,13:45:00,0,19,17,11,113,6,5,41,72,St Kilda,12,RAIN,12377,Jack,Steele,187,0,FALSE,St Kilda,9,17,9,14,31,24,77,1,0,0,5,1,7,3,6,1,0,0,9,22,0,1,0,0,0,86,133,NA,3,0,7,497,6,4,0,0,0,0,0,9,13,1,7,0,0,0,0,20,11.7,0,2,1,0,NA,RR,20/07/2024
Marvel Stadium,16782,St Kilda,West Coast,20/07/2024,13:45:00,0,19,17,11,113,6,5,41,72,St Kilda,12,RAIN,12391,Tom,Barrass,197,0,FALSE,West Coast,37,14,8,6,20,15,75,0,0,0,0,8,0,0,2,1,1,0,7,12,1,0,7,0,0,91,76,NA,0,0,1,397,6,8,0,2,3,0,0,6,12,0,5,0,0,2,0,6,11.7,0,0,0,7,NA,FB,20/07/2024
Marvel Stadium,16782,St Kilda,West Coast,20/07/2024,13:45:00,0,19,17,11,113,6,5,41,72,St Kilda,12,RAIN,12426,Dougal,Howard,199,0,FALSE,St Kilda,20,7,2,3,10,9,90,0,0,0,3,4,0,0,2,3,1,0,5,5,0,0,1,0,0,88,45,NA,0,0,3,131,1,5,0,0,2,0,0,4,7,0,2,0,0,0,0,5,8.1,0,1,0,1,NA,FB,20/07/2024
Marvel Stadium,16782,St Kilda,West Coast,20/07/2024,13:45:00,0,19,17,11,113,6,5,41,72,St Kilda,12,RAIN,12433,Jayden,Hunt,188,0,FALSE,West Coast,5,20,8,15,35,29,83,0,0,0,2,7,7,3,3,1,1,0,12,23,0,0,1,2,1,87,120,NA,2,1,5,723,9,8,0,1,1,0,0,6,15,0,12,0,0,1,1,10,23.7,0,0,0,1,NA,HBFR,20/07/2024
Marvel Stadium,16782,St Kilda,West Coast,20/07/2024,13:45:00,0,19,17,11,113,6,5,41,72,St Kilda,12,RAIN,12454,Tom,Cole,188,0,FALSE,West Coast,28,11,6,10,21,16,76,0,0,0,4,3,1,2,6,0,2,0,8,11,0,0,0,0,0,81,81,NA,0,2,1,186,6,6,0,0,0,0,0,13,7,0,8,0,0,0,0,17,8.3,0,0,0,0,NA,INT,20/07/2024
Marvel Stadium,16782,St Kilda,West Coast,20/07/2024,13:45:00,0,19,17,11,113,6,5,41,72,St Kilda,12,RAIN,12492,Riley,Bonner,190,0,FALSE,St Kilda,36,15,4,7,22,19,86,0,0,0,0,3,2,0,2,1,0,0,4,14,0,0,1,1,0,77,72,NA,0,0,4,434,5,5,0,0,1,0,0,3,12,0,4,0,0,0,0,4,8.4,0,2,0,1,NA,INT,20/07/2024
Marvel Stadium,16782,St Kilda,West Coast,20/07/2024,13:45:00,0,19,17,11,113,6,5,41,72,St Kilda,12,RAIN,12498,Dan,Butler,182,0,FALSE,St Kilda,16,9,4,2,11,5,46,2,0,0,4,0,3,2,2,2,1,0,5,5,1,2,1,0,0,77,70,NA,0,2,2,270,4,1,2,0,1,0,0,1,4,1,2,0,0,1,0,25,9,0,0,3,1,NA,INT,20/07/2024
Marvel Stadium,16782,St Kilda,West Coast,20/07/2024,13:45:00,0,19,17,11,113,6,5,41,72,St Kilda,12,RAIN,12554,Alex,Witherden,188,0,FALSE,West Coast,23,15,7,5,20,16,80,0,0,0,0,3,2,0,3,0,2,0,4,11,0,0,1,0,2,76,70,NA,0,0,3,265,3,6,0,0,1,0,0,6,12,0,4,0,0,2,0,8,6.3,0,2,0,1,NA,BPR,20/07/2024
Marvel Stadium,16782,St Kilda,West Coast,20/07/2024,13:45:00,0,19,17,11,113,6,5,41,72,St Kilda,12,RAIN,12565,Josh,Battle,193,0,FALSE,St Kilda,26,10,6,6,16,14,88,1,0,0,1,3,2,0,3,1,3,0,8,9,2,0,5,0,0,87,62,NA,0,0,3,366,2,8,0,0,2,0,0,3,8,0,5,0,0,3,0,7,15,0,2,1,4,NA,BPL,20/07/2024
Marvel Stadium,16782,St Kilda,West Coast,20/07/2024,13:45:00,0,19,17,11,113,6,5,41,72,St Kilda,12,RAIN,12572,Rowan,Marshall,201,0,FALSE,St Kilda,19,20,5,6,26,16,62,0,1,24,3,1,9,10,5,3,3,0,16,11,0,0,2,0,0,90,118,NA,5,5,4,447,4,1,1,0,0,1,0,1,12,0,6,6,33.8,0,1,8,19.1,71,3,1,1,NA,RK,20/07/2024
Marvel Stadium,16782,St Kilda,West Coast,20/07/2024,13:45:00,0,19,17,11,113,6,5,41,72,St Kilda,12,RAIN,12593,Hunter,Clark,186,0,FALSE,St Kilda,11,13,4,8,21,14,67,0,1,0,4,0,5,1,4,0,1,0,9,13,0,1,1,0,0,63,81,NA,1,0,6,322,6,5,1,0,0,0,0,6,7,3,7,0,0,1,0,10,13.6,0,1,1,0,NA,INT,20/07/2024
Marvel Stadium,16782,St Kilda,West Coast,20/07/2024,13:45:00,0,19,17,11,113,6,5,41,72,St Kilda,12,RAIN,12605,Tim,Kelly,184,0,FALSE,West Coast,11,12,5,12,24,20,83,0,0,0,4,5,1,5,4,1,1,0,12,13,0,0,1,0,0,83,89,NA,1,4,3,294,6,4,0,1,2,0,0,6,8,1,10,0,0,0,0,18,14.8,0,0,0,0,NA,R,20/07/2024
Marvel Stadium,16782,St Kilda,West Coast,20/07/2024,13:45:00,0,19,17,11,113,6,5,41,72,St Kilda,12,RAIN,12607,Liam,Ryan,181,0,FALSE,West Coast,1,10,4,2,12,6,50,0,3,0,2,1,3,0,2,0,0,0,4,9,1,0,1,0,0,78,57,NA,0,0,4,335,2,2,0,0,0,0,0,8,4,1,3,0,0,1,1,14,4.8,0,0,3,0,NA,HFFR,20/07/2024
Marvel Stadium,16782,St Kilda,West Coast,20/07/2024,13:45:00,0,19,17,11,113,6,5,41,72,St Kilda,12,RAIN,12616,Jack,Higgins,178,0,FALSE,St Kilda,1,3,2,7,10,9,90,1,0,0,4,0,2,1,1,1,0,0,4,7,1,1,0,0,1,84,52,NA,0,1,4,49,1,0,4,0,0,1,0,0,2,2,2,0,0,0,0,18,10.7,0,1,1,0,NA,FPL,20/07/2024
Marvel Stadium,16782,St Kilda,West Coast,20/07/2024,13:45:00,0,19,17,11,113,6,5,41,72,St Kilda,12,RAIN,12630,Jack,Petruccelle,188,0,FALSE,West Coast,21,5,5,4,9,8,89,0,0,0,0,1,1,1,1,0,1,0,3,7,0,0,2,0,0,73,35,NA,0,1,2,126,1,2,0,0,0,0,0,3,5,0,3,0,0,1,1,11,5.9,0,1,0,2,NA,CHF,20/07/2024
Marvel Stadium,16782,St Kilda,West Coast,20/07/2024,13:45:00,0,19,17,11,113,6,5,41,72,St Kilda,12,RAIN,12645,Jamaine,Jones,180,0,TRUE,West Coast,31,8,5,3,11,9,82,0,0,0,1,1,1,0,3,0,0,0,2,9,0,0,1,0,0,82,49,NA,0,0,1,137,3,1,0,0,0,2,0,6,6,0,2,0,0,0,1,16,2.2,0,0,0,1,NA,HBFL,20/07/2024
Marvel Stadium,16782,St Kilda,West Coast,20/07/2024,13:45:00,0,19,17,11,113,6,5,41,72,St Kilda,12,RAIN,12662,Oscar,Allen,196,0,FALSE,West Coast,12,10,6,1,11,10,91,2,0,0,0,1,0,0,3,0,2,0,0,11,0,2,1,0,0,85,56,NA,0,0,2,220,2,0,0,0,0,0,0,3,9,0,0,0,0,0,1,8,6.8,0,0,2,1,NA,FF,20/07/2024
Marvel Stadium,16782,St Kilda,West Coast,20/07/2024,13:45:00,0,19,17,11,113,6,5,41,72,St Kilda,12,RAIN,12701,Callum,Wilkie,191,0,FALSE,St Kilda,44,13,11,5,18,17,94,0,0,0,0,3,0,0,0,0,0,0,2,15,0,0,5,0,0,100,82,NA,0,0,2,219,2,6,0,0,1,0,0,4,12,0,2,0,0,2,1,6,9.2,0,0,0,4,NA,BPR,20/07/2024
Marvel Stadium,16782,St Kilda,West Coast,20/07/2024,13:45:00,0,19,17,11,113,6,5,41,72,St Kilda,12,RAIN,12709,Josh,Rotham,193,0,FALSE,West Coast,35,3,2,2,5,4,80,0,0,0,1,1,0,0,0,0,0,0,1,4,0,0,2,0,0,26,23,NA,0,0,0,104,1,1,0,0,1,0,0,3,2,0,1,0,0,0,0,4,5.1,0,0,0,2,NA,SUB,20/07/2024
