Date,Track,Race Name,Race,MarketID,SelectionID,Number,Horse,Rank,WIN_RESULT,WIN_BSP,PLACE_RESULT,PLACE_BSP
25/04/2024,Flemington,R6 2800m Listed,6,228002680,68600381,2,Dunbelievin,5,0,79.59,0,11.48
25/04/2024,Flemington,R6 2800m Listed,6,228002680,68600387,12,Alma Rise,2,0,3.74,1,1.66
25/04/2024,Flemington,R7 1600m Hcap,7,228002689,35559781,3,Furious,4,0,9.42,0,3.07
25/04/2024,Flemington,R7 1600m Hcap,7,228002689,49547633,15,Our Empress Zoe,1,0,11.34,1,3.75
25/04/2024,Flemington,R7 1600m Hcap,7,228002689,53719533,8,Kings Crossing,3,0,81.01,0,16
25/04/2024,Flemington,R7 1600m Hcap,7,228002689,68600389,4,Wascaly,5,0,68.04,0,13.45
25/04/2024,Flemington,R7 1600m Hcap,7,228002689,68600393,13,Superstock,2,0,42,0,8.8
25/04/2024,Flemington,R8 1100m Hcap,8,228002698,658682,11,Zion,4,0,18.59,0,5.6
25/04/2024,Flemington,R8 1100m Hcap,8,228002698,4272009,3,William Thomas,2,0,9.1,0,2.82
25/04/2024,Flemington,R8 1100m Hcap,8,228002698,49513690,5,Field Of Flutes,5,0,9.81,0,4.2
25/04/2024,Flemington,R8 1100m Hcap,8,228002698,61896525,10,Veloce Carro,3,1,10.98,1,3.76
25/04/2024,Flemington,R8 1100m Hcap,8,228002698,68600401,9,Flying On A Limb,1,0,4.2,0,2.02
25/04/2024,Gawler,R1 1722m Mdn,1,228003608,62135430,6,Detoron,4,0,21,0,3.33
25/04/2024,Gawler,R1 1722m Mdn,1,228003608,68599907,1,Kemi,5,0,44.35,0,6.4
25/04/2024,Gawler,R1 1722m Mdn,1,228003608,68599908,2,Thermodynamic,2,0,2.06,1,1.22
25/04/2024,Gawler,R1 1722m Mdn,1,228003608,68599909,3,Astrodean,3,1,11.72,1,2.7
25/04/2024,Gawler,R1 1722m Mdn,1,228003608,68599911,5,Starts Now,1,0,3.7,1,1.48
25/04/2024,Gawler,R2 1200m Mdn,2,228003614,52643163,7,Weve Gotta Deel,2,0,7.2,1,2.17
25/04/2024,Gawler,R2 1200m Mdn,2,228003614,58672014,11,Valieva,1,0,5.23,0,1.93
25/04/2024,Gawler,R2 1200m Mdn,2,228003614,64205539,4,Morris Minor,3,1,3.35,1,1.42
25/04/2024,Gawler,R2 1200m Mdn,2,228003614,66983415,1,Brown Nose Day Lad,4,0,310,0,34
25/04/2024,Gawler,R2 1200m Mdn,2,228003614,68599921,8,World Affairs,5,0,9.88,0,2.7
25/04/2024,Gawler,R3 1200m 3yo,3,228003620,61861136,5,Six Stars,1,0,2.63,0,1.29
25/04/2024,Gawler,R3 1200m 3yo,3,228003620,68599926,6,Stack Our Reward,4,0,132.77,0,13
25/04/2024,Gawler,R3 1200m 3yo,3,228003620,68599928,8,Dark Helmet,5,0,29.23,0,4.44
25/04/2024,Gawler,R3 1200m 3yo,3,228003620,68599930,11,Nicish,2,0,2.45,1,1.19
25/04/2024,Gawler,R3 1200m 3yo,3,228003620,68599932,13,Shampas,3,0,25.14,0,3.98
25/04/2024,Gawler,R4 2118m Hcap,4,228003626,928145,8,Leaders Pride,4,0,8.2,0,2.78
25/04/2024,Gawler,R4 2118m Hcap,4,228003626,8321081,1,Think Tank,1,0,6.26,0,2.22
25/04/2024,Gawler,R4 2118m Hcap,4,228003626,19167075,4,Sesar,2,0,17.17,1,4.5
25/04/2024,Gawler,R4 2118m Hcap,4,228003626,23315221,2,Swankytoff,3,0,9.83,0,2.9
25/04/2024,Gawler,R4 2118m Hcap,4,228003626,49683471,3,Red Sequoia,5,1,3.95,1,1.76
25/04/2024,Gawler,R5 1722m Hcap,5,228003632,28386208,1,Capricorn Ridge,2,0,7.8,0,2.46
25/04/2024,Gawler,R5 1722m Hcap,5,228003632,38522940,4,Muffla,5,0,12.49,0,3.8
25/04/2024,Gawler,R5 1722m Hcap,5,228003632,60415302,10,Inagurate,3,0,6.47,0,2.38
25/04/2024,Gawler,R5 1722m Hcap,5,228003632,62294754,2,Esky,4,0,4.7,0,2.06
25/04/2024,Gawler,R5 1722m Hcap,5,228003632,67289642,9,Enciphering,1,1,6.83,1,2.69
25/04/2024,Gawler,R6 1200m Hcap,6,228003638,19026725,2,Campobasso,3,0,58.53,0,12.5
25/04/2024,Gawler,R6 1200m Hcap,6,228003638,54866882,3,Base Of Fire,4,0,6.43,0,2.18
25/04/2024,Gawler,R6 1200m Hcap,6,228003638,55012760,8,Famous Knight,5,0,23.49,0,4.4
25/04/2024,Gawler,R6 1200m Hcap,6,228003638,62591832,10,Set On You,1,0,2.48,0,1.35
25/04/2024,Gawler,R6 1200m Hcap,6,228003638,68599937,11,Untouchable Ed,2,0,69.29,0,12.18
25/04/2024,Gawler,R7 1200m Hcap,7,228003644,15919880,4,Derby Downs,5,0,10.5,1,3.29
25/04/2024,Gawler,R7 1200m Hcap,7,228003644,28310578,8,Little Rich Boy,1,1,9.46,1,2.85
25/04/2024,Gawler,R7 1200m Hcap,7,228003644,55012778,1,Important Product,4,0,4.61,0,2.05
25/04/2024,Gawler,,7,228003644,67222560,14,Crown Moshe,2,,,,
25/04/2024,Gawler,R7 1200m Hcap,7,228003644,68599939,5,Thebigsosso,3,0,3.56,0,1.64
25/04/2024,Gawler,R8 1511m Hcap,8,228003650,25179360,5,Santelmo Fuego,1,0,13.57,0,5
25/04/2024,Gawler,R8 1511m Hcap,8,228003650,46495116,4,San Lucido,5,0,11.58,0,4.1
25/04/2024,Gawler,R8 1511m Hcap,8,228003650,48458046,1,Komachi,4,1,5.48,1,2.16
25/04/2024,Gawler,R8 1511m Hcap,8,228003650,68599944,9,Bolted In,2,0,9.79,0,3.1
25/04/2024,Gawler,R8 1511m Hcap,8,228003650,68599946,12,Field The Moment,3,0,5.55,0,2.63
25/04/2024,Gosford,R1 1200m 3yo,1,228002594,3035544,10,Star Act,2,0,3.49,0,1.36
25/04/2024,Gosford,R1 1200m 3yo,1,228002594,56872953,11,Sweet Proposal,3,0,18.11,1,3.3
25/04/2024,Gosford,R1 1200m 3yo,1,228002594,58453928,2,Je Reve,1,0,6.2,0,1.94
25/04/2024,Gosford,R1 1200m 3yo,1,228002594,68599383,4,Verbil,5,1,3.12,1,1.51
25/04/2024,Gosford,R1 1200m 3yo,1,228002594,68599385,7,Khaznah,3,0,7.86,1,2.08
25/04/2024,Gosford,R1 1200m 3yo,1,228002594,68599385,7,Khaznah,4,0,7.86,1,2.08
25/04/2024,Gosford,R2 1000m Mdn,2,228002599,67531562,2,Pocket Eights,1,0,3.61,0,1.51
25/04/2024,Gosford,R2 1000m Mdn,2,228002599,68599964,3,Sharkhop,3,0,34.81,0,5.5
25/04/2024,Gosford,R2 1000m Mdn,2,228002599,68599965,4,Veravino,2,0,20.17,1,3.96
25/04/2024,Gosford,R2 1000m Mdn,2,228002599,68599967,8,Omnic,4,0,4.5,1,1.77
25/04/2024,Gosford,R2 1000m Mdn,2,228002599,68599970,11,Bucareli Bay,5,1,9.8,1,2.38
25/04/2024,Gosford,R3 1100m Mdn,3,228002604,61104692,3,Battle Of Vienna,1,1,1.64,1,1.15
25/04/2024,Gosford,R3 1100m Mdn,3,228002604,61826538,4,Duke Of Bronte,3,0,6.34,1,1.53
25/04/2024,Gosford,R3 1100m Mdn,3,228002604,68599399,5,Rathoran,5,0,8.4,0,1.76
25/04/2024,Gosford,R3 1100m Mdn,3,228002604,68599400,7,Extremely Frilly,2,0,9.12,1,1.74
25/04/2024,Gosford,R3 1100m Mdn,3,228002604,68599401,8,Russian Rose,4,0,315.76,0,21
25/04/2024,Gosford,R4 2100m CL1,4,228002609,192933,4,Icebreaker,5,0,12.86,0,2.72
25/04/2024,Gosford,R4 2100m CL1,4,228002609,57450949,3,Highborn Harry,1,1,3.65,1,1.35
25/04/2024,Gosford,R4 2100m CL1,4,228002609,67935458,8,Shes Got Veuve,2,0,2.49,1,1.35
25/04/2024,Gosford,R4 2100m CL1,4,228002609,68599404,1,Hiawatha,4,0,7.71,1,2.01
25/04/2024,Gosford,R4 2100m CL1,4,228002609,68599405,2,Subscribe Me,3,0,17.39,0,3.05
25/04/2024,Gosford,R5 1000m CL1,5,228002614,68415667,10,Black Alexandra,5,1,46.75,1,6.8
25/04/2024,Gosford,R5 1000m CL1,5,228002614,68599406,1,Voigner,3,0,10.5,0,2.32
25/04/2024,Gosford,R5 1000m CL1,5,228002614,68599407,3,Party Doll,1,0,2.32,0,1.36
25/04/2024,Gosford,R5 1000m CL1,5,228002614,68599408,4,Rockin Millie,2,0,5.9,1,1.61
25/04/2024,Gosford,R5 1000m CL1,5,228002614,68599409,5,Jamakin Money,4,0,4.19,1,1.51
25/04/2024,Gosford,R6 1200m Mdn,6,228002619,46080272,9,Criminal Art,3,0,29,0,5.44
25/04/2024,Gosford,R6 1200m Mdn,6,228002619,67819565,7,Dressed In Gray,2,0,12.5,0,2.86
25/04/2024,Gosford,R6 1200m Mdn,6,228002619,68599411,1,Call Me Grouchy,5,0,8.67,0,2.62
25/04/2024,Gosford,R6 1200m Mdn,6,228002619,68599414,5,Tartana,1,1,3.2,1,1.54
25/04/2024,Gosford,R6 1200m Mdn,6,228002619,68599415,11,Meerut,4,0,25,1,5.69
25/04/2024,Gosford,R7 1600m Hcap,7,228002624,503246,11,Bob,4,0,55,0,9.4
25/04/2024,Gosford,R7 1600m Hcap,7,228002624,972799,2,Dunedin,3,1,3.87,1,1.75
25/04/2024,Gosford,R7 1600m Hcap,7,228002624,3699563,5,Remus,2,0,20,0,4.59
25/04/2024,Gosford,R7 1600m Hcap,7,228002624,42710997,3,Three Wise Men,1,0,3.99,0,1.82
25/04/2024,Gosford,R7 1600m Hcap,7,228002624,68599419,8,Hes My Warrior,5,0,7.8,1,2.21
25/04/2024,Gosford,R8 1200m Hcap,8,228002629,564404,1,Cool Lad,4,0,16.57,0,5.7
25/04/2024,Gosford,R8 1200m Hcap,8,228002629,1351031,8,Unwritten,3,0,13,1,4.1
25/04/2024,Gosford,R8 1200m Hcap,8,228002629,9293668,2,Fire And Ice,1,0,21,0,5.9
25/04/2024,Gosford,R8 1200m Hcap,8,228002629,48907595,7,Spicy Hotpot,2,0,6.36,0,2.68
25/04/2024,Gosford,R8 1200m Hcap,8,228002629,68599423,17,Linguee,5,0,11.5,0,3.05
25/04/2024,Kalgoorlie,R1 1200m Mdn,1,228003857,77981,1,Elusive Dream,2,0,7.68,1,2.12
25/04/2024,Kalgoorlie,R1 1200m Mdn,1,228003857,58372352,6,Dreamtime Jean,1,1,3.05,1,1.44
25/04/2024,Kalgoorlie,R1 1200m Mdn,1,228003857,62296225,7,Brontes Dream,4,0,7.4,1,2.21
25/04/2024,Kalgoorlie,R1 1200m Mdn,1,228003857,68124625,5,Wanna Cracker,3,0,3.95,0,1.49
25/04/2024,Kalgoorlie,R1 1200m Mdn,1,228003857,68570437,8,Lady Derringer,5,0,11.24,0,2.8
25/04/2024,Kalgoorlie,R2 1400m Mdn,2,228003862,42434802,7,Al Tina,5,0,11.92,0,2.48
25/04/2024,Kalgoorlie,R2 1400m Mdn,2,228003862,62393547,3,Fifty Words,3,0,19.88,0,4
25/04/2024,Kalgoorlie,R2 1400m Mdn,2,228003862,66993483,8,Dublin Red,1,1,1.86,1,1.15
25/04/2024,Kalgoorlie,R2 1400m Mdn,2,228003862,68124624,1,Edwards Choice,2,0,18.5,0,3.7
25/04/2024,Kalgoorlie,R2 1400m Mdn,2,228003862,68570439,6,Yakyak,4,0,16,0,2.74
25/04/2024,Kalgoorlie,R3 1400m CL1,3,228003867,43203995,5,Send Em,1,0,3.2,0,1.45
25/04/2024,Kalgoorlie,R3 1400m CL1,3,228003867,60816249,3,Duke Iam,5,0,29.11,0,7.4
25/04/2024,Kalgoorlie,R3 1400m CL1,3,228003867,67009577,7,Rebel Squaw,3,0,6.88,0,2.38
25/04/2024,Kalgoorlie,R3 1400m CL1,3,228003867,67504508,2,Better Than Epic,4,0,12.83,0,3.35
25/04/2024,Kalgoorlie,R3 1400m CL1,3,228003867,68570440,4,Immodest,2,0,8.03,0,2.8
25/04/2024,Kalgoorlie,R4 1606m Hcap,4,228003872,29810964,3,Kallaroo,2,0,5.55,1,1.71
25/04/2024,Kalgoorlie,R4 1606m Hcap,4,228003872,37939083,1,Dancing Jack,4,0,60,0,10.88
25/04/2024,Kalgoorlie,R4 1606m Hcap,4,228003872,38597139,2,Its A Lance,3,1,3.79,1,1.48
25/04/2024,Kalgoorlie,R4 1606m Hcap,4,228003872,39243356,7,Shoot Ur Shot,5,0,22,0,5.35
25/04/2024,Kalgoorlie,R4 1606m Hcap,4,228003872,68570441,6,Arcadia Jewel,1,0,3.85,0,1.62
25/04/2024,Kalgoorlie,R5 1200m CL2,5,228003877,49766991,4,Belles Fantasy,4,0,12.15,0,2.98
25/04/2024,Kalgoorlie,R5 1200m CL2,5,228003877,51033166,5,Kellys Li Za Lu,5,1,3.87,1,1.72
25/04/2024,Kalgoorlie,R5 1200m CL2,5,228003877,51203903,8,Witch Street,3,0,9.71,0,2.87
25/04/2024,Kalgoorlie,R5 1200m CL2,5,228003877,54349862,1,Onemoreforleo,2,0,7.6,1,2.34
25/04/2024,Kalgoorlie,R5 1200m CL2,5,228003877,57305811,6,Loopys Baby,1,0,4.4,0,1.91
25/04/2024,Kalgoorlie,R6 1200m Hcap,6,228003882,938829,9,Dunbar,5,1,11,1,3.2
25/04/2024,Kalgoorlie,R6 1200m Hcap,6,228003882,1306942,1,Mens Club,2,0,8.4,0,2.8
25/04/2024,Kalgoorlie,R6 1200m Hcap,6,228003882,3035787,2,Talk It Up,3,0,5.98,1,2.11
25/04/2024,Kalgoorlie,R6 1200m Hcap,6,228003882,23706079,4,Gluten Free,4,0,3.95,0,1.74
25/04/2024,Kalgoorlie,R6 1200m Hcap,6,228003882,42140492,5,Prize Pursuit,1,0,19.5,0,4.4
25/04/2024,Kalgoorlie,R7 1300m Hcap,7,228003887,223583,4,Town Hall,1,0,15.5,0,4.29
25/04/2024,Kalgoorlie,R7 1300m Hcap,7,228003887,19075201,1,Counter Drive,5,0,7.94,0,2.7
25/04/2024,Kalgoorlie,R7 1300m Hcap,7,228003887,38534756,5,Dance Of Thunder,3,1,5.7,1,1.99
25/04/2024,Kalgoorlie,R7 1300m Hcap,7,228003887,51218139,3,Red Cadillac,2,0,4.99,1,1.75
25/04/2024,Kalgoorlie,R7 1300m Hcap,7,228003887,52937694,2,High Pressure,4,0,4,0,1.76
25/04/2024,Moe,R1 1017m Mdn,1,228003713,1529241,7,Per Sempre,4,0,16,0,3.5
25/04/2024,Moe,R1 1017m Mdn,1,228003713,3113414,3,Phantom Prince,5,0,7.67,0,2.42
25/04/2024,Moe,R1 1017m Mdn,1,228003713,54139263,1,Beaunified,3,0,4.5,0,1.81
25/04/2024,Moe,R1 1017m Mdn,1,228003713,65860730,9,Heofon,2,0,3.62,1,1.58
25/04/2024,Moe,R1 1017m Mdn,1,228003713,68600297,10,Penndior,1,0,3.94,1,1.63
25/04/2024,Moe,R2 1217m Mdn,2,228003720,355729,9,Fly Girl,4,0,7.71,0,2.62
25/04/2024,Moe,R2 1217m Mdn,2,228003720,64343015,1,Cudmore Street,5,0,36.02,1,9.2
25/04/2024,Moe,R2 1217m Mdn,2,228003720,67532721,11,Sara Perche Tiamo,1,0,6.57,0,2.32
25/04/2024,Moe,R2 1217m Mdn,2,228003720,68600304,8,Blast Wave,3,0,7.8,0,2.99
25/04/2024,Moe,R2 1217m Mdn,2,228003720,68600305,10,Greenidge,2,0,4.8,0,1.88
25/04/2024,Moe,R3 2088m Mdn,3,228003727,47871160,1,Benbulben,3,0,24.2,1,4.6
25/04/2024,Moe,R3 2088m Mdn,3,228003727,53641654,5,Subarctic,1,1,2.23,1,1.27
25/04/2024,Moe,R3 2088m Mdn,3,228003727,65757604,9,Cafe Award,4,0,8.4,0,2.31
25/04/2024,Moe,R3 2088m Mdn,3,228003727,68600309,7,King Of Wessex,2,0,5.39,1,1.97
25/04/2024,Moe,R3 2088m Mdn,3,228003727,68600312,13,Tobi Saru,5,0,54.5,0,9
25/04/2024,Moe,R4 2088m Hcap,4,228003734,10763898,5,Heaven Forbid,1,0,5.05,1,1.96
25/04/2024,Moe,R4 2088m Hcap,4,228003734,51636077,12,Little Brother,4,0,10.34,0,3.17
25/04/2024,Moe,R4 2088m Hcap,4,228003734,63363705,3,Misspoke,3,0,8.6,0,2.7
25/04/2024,Moe,R4 2088m Hcap,4,228003734,66826554,2,Lonfire,2,0,8.11,0,2.73
25/04/2024,Moe,R4 2088m Hcap,4,228003734,68600315,11,Popeye The Sailor,5,0,31.87,0,7.43
25/04/2024,Moe,R5 2447m Hcap,5,228003741,40598980,1,Dubai Moon,3,0,7.8,0,2.39
25/04/2024,Moe,R5 2447m Hcap,5,228003741,41419722,7,Entitled Princess,1,0,4.23,0,1.89
25/04/2024,Moe,R5 2447m Hcap,5,228003741,47815463,4,Glens Top Cat,5,1,5.5,1,2.09
25/04/2024,Moe,R5 2447m Hcap,5,228003741,52966272,2,Modernissimo,4,0,11.39,1,3.15
25/04/2024,Moe,R5 2447m Hcap,5,228003741,68600319,10,Mac Kalhoun,2,0,17.33,0,4.07
25/04/2024,Moe,R6 1117m Hcap,6,228003748,27627639,2,Oxley Jack,5,0,12.69,0,3.5
25/04/2024,Moe,R6 1117m Hcap,6,228003748,41233732,10,Denirra,2,0,19,0,4.7
25/04/2024,Moe,R6 1117m Hcap,6,228003748,51735745,1,Crackhorn,1,0,16.5,0,4.9
25/04/2024,Moe,R6 1117m Hcap,6,228003748,65860756,5,Bangholme,3,0,6.47,0,2.62
25/04/2024,Moe,R6 1117m Hcap,6,228003748,68600324,12,Tuppence Hapenny,4,1,5.39,1,2.12
25/04/2024,Moe,R7 1628m Hcap,7,228003755,1324531,3,Red On Red,5,0,3.5,1,1.61
25/04/2024,Moe,R7 1628m Hcap,7,228003755,42491795,7,Earl Of Kendal,2,0,28,0,6.2
25/04/2024,Moe,R7 1628m Hcap,7,228003755,52272697,5,Zasceed,4,0,21,0,4.96
25/04/2024,Moe,R7 1628m Hcap,7,228003755,55713729,8,Privileged Son,1,0,8,0,2.54
25/04/2024,Moe,R7 1628m Hcap,7,228003755,68600327,2,Zilzie Lad,3,0,5.09,1,2.08
25/04/2024,Randwick,R1 1100m 3yo,1,228000630,68599425,2,Call Me Gorgeous,2,1,1.51,1,1.07
25/04/2024,Randwick,R1 1100m 3yo,1,228000630,68599426,3,Greyt Thinker,5,0,9.2,0,1.82
25/04/2024,Randwick,R1 1100m 3yo,1,228000630,68599428,11,Rubikins,4,0,6.62,1,1.55
25/04/2024,Randwick,R2 1400m 3yo,2,228000638,54704460,4,Missile Seeker,4,0,9.81,0,2.77
25/04/2024,Randwick,R2 1400m 3yo,2,228000638,68599430,2,Agita,3,0,11,1,2.9
25/04/2024,Randwick,R2 1400m 3yo,2,228000638,68599432,5,Beauty Rising,1,0,16.59,0,3.4
25/04/2024,Randwick,R2 1400m 3yo,2,228000638,68599434,7,Until Valhalla,5,0,7.96,1,2.4
25/04/2024,Randwick,R2 1400m 3yo,2,228000638,68599436,10,Redbreast,2,1,2.02,1,1.3
25/04/2024,Randwick,R3 2400m Hcap,3,228000646,45141883,3,Funambulist,1,0,7.73,0,2.66
25/04/2024,Randwick,R3 2400m Hcap,3,228000646,45168790,5,Awesome Wonder,2,0,4.55,1,1.86
25/04/2024,Randwick,R3 2400m Hcap,3,228000646,48290257,1,Casual Connection,3,0,4.1,1,1.76
25/04/2024,Randwick,R3 2400m Hcap,3,228000646,49087945,7,Olympic Theatre,4,0,9.2,0,2.49
25/04/2024,Randwick,R3 2400m Hcap,3,228000646,58917896,4,Our Maryanne,5,0,9.08,0,2.81
25/04/2024,Randwick,R4 1400m Hcap,4,228000654,43377903,8,Tenderize,5,0,8.91,0,2.74
25/04/2024,Randwick,R4 1400m Hcap,4,228000654,45919368,4,The Great Houdini,4,0,10,0,2.75
25/04/2024,Randwick,R4 1400m Hcap,4,228000654,47871447,3,Kokoro,3,1,5.97,1,2.06
25/04/2024,Randwick,R4 1400m Hcap,4,228000654,54212555,2,Bunker Hut,2,0,7.51,1,2.33
25/04/2024,Randwick,R4 1400m Hcap,4,228000654,68599439,1,Nails Murphy,1,0,3.79,1,1.78
25/04/2024,Randwick,R5 1550m Hcap,5,228000662,51454751,2,Defining,1,0,3.64,0,1.58
25/04/2024,Randwick,R5 1550m Hcap,5,228000662,52965898,3,Mountain Guest,4,0,8.57,0,2.43
25/04/2024,Randwick,R5 1550m Hcap,5,228000662,53344496,4,Cabaca,2,0,6.6,1,2.12
25/04/2024,Randwick,R5 1550m Hcap,5,228000662,56807279,7,Princess Rayaa,3,0,4.81,1,1.61
25/04/2024,Randwick,R5 1550m Hcap,5,228000662,66509387,9,Bright Red,5,1,7.19,1,2.49
25/04/2024,Randwick,R6 1000m Hcap,6,228000670,28640039,9,In A Step,4,0,98.63,0,9
25/04/2024,Randwick,R6 1000m Hcap,6,228000670,46240779,5,Martial Music,3,0,3.33,1,1.25
25/04/2024,Randwick,R6 1000m Hcap,6,228000670,52841654,4,Storm The Ramparts,5,0,12.49,1,1.99
25/04/2024,Randwick,R6 1000m Hcap,6,228000670,55205985,1,Heuristic,1,0,10.37,0,2.16
25/04/2024,Randwick,R6 1000m Hcap,6,228000670,68599442,2,Jedibeel,2,1,1.93,1,1.13
25/04/2024,Randwick,R7 1800m Hcap,7,228000678,1164358,3,Sweet Mercy,5,0,35.46,0,5.57
25/04/2024,Randwick,R7 1800m Hcap,7,228000678,4213341,4,Perfect Play,1,0,7.2,1,2.18
25/04/2024,Randwick,R7 1800m Hcap,7,228000678,55818562,2,Zouatica,3,0,10.5,1,2.69
25/04/2024,Randwick,,7,228000678,68599444,6,Mr Buster,4,,,,
25/04/2024,Randwick,R7 1800m Hcap,7,228000678,68599445,7,Harlow Mist,2,0,6.19,0,2.06
25/04/2024,Randwick,R8 1550m Hcap,8,228000686,62394019,10,Sensory,3,0,41.21,0,6.75
25/04/2024,Randwick,R8 1550m Hcap,8,228000686,68123386,8,Dracos Fire,5,0,6.72,0,1.96
25/04/2024,Randwick,R8 1550m Hcap,8,228000686,68599449,1,Kadavar,4,0,29,0,4.49
25/04/2024,Randwick,R8 1550m Hcap,8,228000686,68599451,4,Wembanyama,2,0,2.14,1,1.5
25/04/2024,Randwick,R8 1550m Hcap,8,228000686,68599453,11,Allapercanto,1,0,12,0,2.47
25/04/2024,Sunshine Coast,R1 1800m CL3,1,228003800,42688585,3,Tavistorm,3,0,8.75,0,3.08
25/04/2024,Sunshine Coast,R1 1800m CL3,1,228003800,51476286,9,Enterprise Lassie,4,0,7,1,2.58
25/04/2024,Sunshine Coast,R1 1800m CL3,1,228003800,57148310,1,Prime Impact,5,0,14.16,1,4.3
25/04/2024,Sunshine Coast,R1 1800m CL3,1,228003800,68599495,4,Thesecondatportsea,1,1,5.2,1,2.02
25/04/2024,Sunshine Coast,R1 1800m CL3,1,228003800,68599497,6,Martedi,2,0,8.36,0,2.78
25/04/2024,Sunshine Coast,R2 1200m Mdn,2,228003807,664628,8,Fossil Fuel,2,0,12.5,0,4.12
25/04/2024,Sunshine Coast,R2 1200m Mdn,2,228003807,61931730,10,Pretty Little Liar,1,0,4.07,1,1.84
25/04/2024,Sunshine Coast,R2 1200m Mdn,2,228003807,67503420,13,Ready To Boom,5,1,15.76,1,4.16
25/04/2024,Sunshine Coast,R2 1200m Mdn,2,228003807,68599504,6,Miss Moov,3,0,11.71,0,3.8
25/04/2024,Sunshine Coast,R2 1200m Mdn,2,228003807,68599505,7,Prince Of Prophets,4,0,12.44,0,3.9
25/04/2024,Sunshine Coast,R3 1200m Hcap,3,228003814,755817,1,Renouf,5,0,13.78,0,3.9
25/04/2024,Sunshine Coast,R3 1200m Hcap,3,228003814,39456578,2,Boom Boom Basil,4,0,20.23,0,5.73
25/04/2024,Sunshine Coast,R3 1200m Hcap,3,228003814,41809948,5,Island Magic,1,0,19.26,0,5.32
25/04/2024,Sunshine Coast,R3 1200m Hcap,3,228003814,51918409,4,Cranky Harry,2,0,7.11,0,2.34
25/04/2024,Sunshine Coast,R3 1200m Hcap,3,228003814,68599515,11,Wonderful Rayray,3,0,4.44,0,2
25/04/2024,Sunshine Coast,R4 1000m Hcap,4,228003821,36782574,1,Mr Brose,4,0,63.66,0,5.62
25/04/2024,Sunshine Coast,R4 1000m Hcap,4,228003821,36782574,1,Mr Brose,5,0,63.66,0,5.62
25/04/2024,Sunshine Coast,R4 1000m Hcap,4,228003821,50903361,9,Everlasting Stars,3,0,9.94,1,1.93
25/04/2024,Sunshine Coast,R4 1000m Hcap,4,228003821,54671120,3,King Yoshi,1,0,1.42,1,1.08
25/04/2024,Sunshine Coast,R4 1000m Hcap,4,228003821,68599516,12,Boom Boom Bella,2,0,29.82,0,3.75
25/04/2024,Sunshine Coast,R5 1000m 2yo,5,228003828,61593217,9,Mishani Suspect,3,0,16.3,0,4.07
25/04/2024,Sunshine Coast,R5 1000m 2yo,5,228003828,64762772,4,Cryptostar,1,0,7.72,1,2.63
25/04/2024,Sunshine Coast,R5 1000m 2yo,5,228003828,68123743,2,Sambuca,2,0,4.84,0,1.82
25/04/2024,Sunshine Coast,R5 1000m 2yo,5,228003828,68123744,3,Step Along,4,0,10.68,0,3
25/04/2024,Sunshine Coast,R5 1000m 2yo,5,228003828,68599523,14,Sun Worshipper,5,0,11.92,0,2.88
25/04/2024,Sunshine Coast,R6 1400m 3yo,6,228003835,2439645,13,Power Pack,5,0,27.66,0,5
25/04/2024,Sunshine Coast,R6 1400m 3yo,6,228003835,55978201,3,Betterletmedance,1,0,3.12,0,1.47
25/04/2024,Sunshine Coast,R6 1400m 3yo,6,228003835,62356016,4,Booming Lad,2,0,29.82,0,5.11
25/04/2024,Sunshine Coast,R6 1400m 3yo,6,228003835,68599527,10,Storm Force Ten,3,0,41.47,0,7.16
25/04/2024,Sunshine Coast,R6 1400m 3yo,6,228003835,68599528,12,Grey Ice,4,1,3.5,1,1.41
25/04/2024,Sunshine Coast,R7 1400m Hcap,7,228003842,1332467,7,Half Crown,3,0,9.76,0,2.5
25/04/2024,Sunshine Coast,,7,228003842,68599532,4,Veandechance,2,,,,
25/04/2024,Sunshine Coast,R7 1400m Hcap,7,228003842,68599533,5,Colleagues,1,1,1.83,1,1.27
25/04/2024,Sunshine Coast,R7 1400m Hcap,7,228003842,68599538,16,Deal An Ace,4,0,8.2,1,2.16
25/04/2024,Sunshine Coast,R8 1400m CL1,8,228003849,2974662,2,Loose Unit,1,0,2.76,1,1.33
25/04/2024,Sunshine Coast,R8 1400m CL1,8,228003849,56089754,4,Dark Tangent,5,0,30,0,7.27
25/04/2024,Sunshine Coast,R8 1400m CL1,8,228003849,67039736,14,Lil Wonder,3,0,13.52,0,3.84
25/04/2024,Sunshine Coast,R8 1400m CL1,8,228003849,67325481,7,Change The Deel,4,0,12.55,0,3.55
25/04/2024,Sunshine Coast,R8 1400m CL1,8,228003849,68599540,3,A Lot Of Booty,2,0,8.92,1,2.83
26/04/2024,Ararat,R1 1106m Mdn,1,228053811,574787,5,Elvis,1,1,6,1,1.79
26/04/2024,Ararat,R1 1106m Mdn,1,228053811,1200419,3,Mr Jones,2,0,3.29,1,1.33
26/04/2024,Ararat,R1 1106m Mdn,1,228053811,60229981,2,Jeruca Star,4,0,42.43,0,7.4
26/04/2024,Ararat,R1 1106m Mdn,1,228053811,67531606,9,Croatian Art,5,0,16.89,0,3.15
26/04/2024,Ararat,R1 1106m Mdn,1,228053811,68638091,6,Dakota Elegance,3,0,2.54,1,1.36
